Sifra,IDTeritorije,Dan,Mesec,Godina,Vrednost,Opis
COVID19k,RS,6,11,2021,6698,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,6,11,2021,4804,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,6,11,2021,1179137,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,6,11,2021,16931,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,6,11,2021,6442010,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,6,11,2021,65,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,6,11,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,6,11,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,6,11,2021,10336,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,6,11,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,6,11,2021,28.37,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,6,11,2021,18.3,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,6,11,2021,0.57,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,6,11,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,6,11,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,6,11,2021,4.06,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,7,11,2021,266,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,7,11,2021,6666,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,7,11,2021,3888,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,7,11,2021,1183025,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,7,11,2021,13386,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,7,11,2021,6455396,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,7,11,2021,69,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,7,11,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,7,11,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,7,11,2021,10405,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,7,11,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,7,11,2021,29.05,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,7,11,2021,18.33,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,7,11,2021,0.56,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,7,11,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,7,11,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,7,11,2021,3.99,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,8,11,2021,270,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,8,11,2021,6661,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,8,11,2021,4348,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,8,11,2021,1187373,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,8,11,2021,16799,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,8,11,2021,6472195,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,8,11,2021,67,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,8,11,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,8,11,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,8,11,2021,10472,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,8,11,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,8,11,2021,25.88,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,8,11,2021,18.35,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,8,11,2021,0.56,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,8,11,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,8,11,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,8,11,2021,4.05,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,9,11,2021,277,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,9,11,2021,6657,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,9,11,2021,5103,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,9,11,2021,1192476,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,9,11,2021,20428,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,9,11,2021,6492623,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,9,11,2021,62,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,9,11,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,9,11,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,9,11,2021,10534,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,9,11,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,9,11,2021,24.98,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,9,11,2021,18.37,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,9,11,2021,0.56,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,9,11,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,9,11,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,9,11,2021,4.16,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,10,11,2021,277,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,10,11,2021,6614,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,10,11,2021,4606,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,10,11,2021,1197082,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,10,11,2021,18813,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,10,11,2021,6511436,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,10,11,2021,61,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,10,11,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,10,11,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,10,11,2021,10595,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,10,11,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,10,11,2021,24.48,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,10,11,2021,18.38,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,10,11,2021,0.55,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,10,11,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,10,11,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,10,11,2021,4.19,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,11,11,2021,281,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,11,11,2021,6581,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,11,11,2021,3998,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,11,11,2021,1201080,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,11,11,2021,15175,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,11,11,2021,6526611,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,11,11,2021,60,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,11,11,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,11,11,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,11,11,2021,10655,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,11,11,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,11,11,2021,26.35,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,11,11,2021,18.4,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,11,11,2021,0.55,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,11,11,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,11,11,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,11,11,2021,4.27,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,12,11,2021,276,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,12,11,2021,6571,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,12,11,2021,3822,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,12,11,2021,1204902,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,12,11,2021,16294,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,12,11,2021,6542905,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,12,11,2021,67,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,12,11,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,12,11,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,12,11,2021,10722,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,12,11,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,12,11,2021,23.46,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,12,11,2021,18.42,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,12,11,2021,0.55,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,12,11,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,12,11,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,12,11,2021,4.2,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,13,11,2021,274,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,13,11,2021,6509,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,13,11,2021,3484,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,13,11,2021,1208386,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,13,11,2021,14699,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,13,11,2021,6557604,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,13,11,2021,59,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,13,11,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,13,11,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,13,11,2021,10781,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,13,11,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,13,11,2021,23.7,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,13,11,2021,18.43,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,13,11,2021,0.54,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,13,11,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,13,11,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,13,11,2021,4.21,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,14,11,2021,275,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,14,11,2021,6455,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,14,11,2021,2777,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,14,11,2021,1211163,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,14,11,2021,11399,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,14,11,2021,6569003,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,14,11,2021,58,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,14,11,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,14,11,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,14,11,2021,10839,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,14,11,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,14,11,2021,24.36,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,14,11,2021,18.44,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,14,11,2021,0.53,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,14,11,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,14,11,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,14,11,2021,4.26,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,15,11,2021,266,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,15,11,2021,6411,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,15,11,2021,3487,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,15,11,2021,1214650,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,15,11,2021,15764,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,15,11,2021,6584767,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,15,11,2021,57,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,15,11,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,15,11,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,15,11,2021,10896,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,15,11,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,15,11,2021,22.12,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,15,11,2021,18.45,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,15,11,2021,0.53,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,15,11,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,15,11,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,15,11,2021,4.15,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,16,11,2021,267,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,16,11,2021,6289,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,16,11,2021,3773,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,16,11,2021,1218423,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,16,11,2021,18256,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,16,11,2021,6603023,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,16,11,2021,55,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,16,11,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,16,11,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,16,11,2021,10951,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,16,11,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,16,11,2021,20.67,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,16,11,2021,18.45,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,16,11,2021,0.52,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,16,11,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,16,11,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,16,11,2021,4.25,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,17,11,2021,254,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,17,11,2021,6160,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,17,11,2021,3600,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,17,11,2021,1222023,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,17,11,2021,18016,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,17,11,2021,6621039,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,17,11,2021,56,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,17,11,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,17,11,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,17,11,2021,11007,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,17,11,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,17,11,2021,19.98,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,17,11,2021,18.46,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
COVID19k,RS,17,11,2021,0.5,PROCENAT_HOSPITALIZOVANIH_LICA_U ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_ZA_DATI_DATUM
COVID19k,RS,17,11,2021,,UKUPAN_BROJ_IZLEČENIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,17,11,2021,,PROCENAT_IZLEČENIH_LICA_U_ODNOSU_NA_UKUPAN_BROJ_ZARAŽENIH_OD_POČETKA_PANDEMIJE
COVID19k,RS,17,11,2021,4.12,PROCENAT_LICA_NA_RESPIRATORU_U_ODNOSU_NA_UKUPAN_BROJ_HOSPITALIZOVANIH
COVID19k,RS,18,11,2021,259,BROJ_LICA_NA_RESPIRATORU_ZA_DATI_DATUM
COVID19k,RS,18,11,2021,6599,BROJ_HOSPITALIZOVANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,18,11,2021,3219,BROJ_POZITIVNIH_LICA_ZA_DATI_DATUM
COVID19k,RS,18,11,2021,1225242,UKUPAN_BROJ_POZITIVNIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,18,11,2021,16864,BROJ_TESTIRANIH_LICA_ZA_DATI_DATUM
COVID19k,RS,18,11,2021,6637903,UKUPAN_BROJ_TESTIRANIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,18,11,2021,55,BROJ_PREMINULIH_LICA_ZA_DATI_DATUM
COVID19k,RS,18,11,2021,,BROJ_PREMINULIH_MUŠKARACA_ZA_DATI_DATUM
COVID19k,RS,18,11,2021,,BROJ_PREMINULIH_ŽENA_ZA_DATI_DATUM
COVID19k,RS,18,11,2021,11062,UKUPAN_BROJ_PREMINULIH_LICA_OD_POČETKA_PANDEMIJE
COVID19k,RS,18,11,2021,,PROSEK_GODINA_LICA_PREMINULIH_ZA_DATI_DATUM
COVID19k,RS,18,11,2021,19.09,PROCENAT_ZARAŽENIH_LICA_ U_ODNOSU_NA_BROJ_TESTIRANIH_LICA_ZA_DATI DATUM
COVID19k,RS,18,11,2021,18.46,PROCENAT_ZARAŽENIH_LICA_OD_POČETKA_PANDEMIJE_U_ODNOSU_NA_UKUPAN_BROJ_TESTIRANIH_LICA
